id,REPORTER_NAME,Reporter_family,REPORTER_CITY,REPORTER_STATE,REPORTER_COUNTY,BUYER_NAME,BUYER_CITY,BUYER_COUNTY,NDC_NO,QUANTITY,TRANSACTION_DATE,CALC_BASE_WT_IN_GM,Product_Name,Ingredient_Name,Combined_Labeler_Name
441,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,RMH RETAIL PHARMACY,ROME,ONEIDA,406035705,1,3202012,1.5135,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
442,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,TOPS MARKETS,GRAND ISLAND,ERIE,406036601,3,5162008,1.36215,HYDROCODONE BIT/ACETA 7.5MG/325MG US,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
443,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,THE STOP & SHOP SUPERMARKET,DEER PARK,SUFFOLK,406051201,3,11062008,1.34475,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,OXYCODONE HYDROCHLORIDE,SpecGx LLC
444,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,THE GREAT ATLANTIC & PACIFIC,STATEN ISLAND,RICHMOND,60951079670,5,3032008,3.361875,ENDOCET TABS;7.5MG OXYCODONE.HCL & 5,OXYCODONE HYDROCHLORIDE,Par Pharmaceutical
445,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,VILLAGE PHARMACY,CENTRAL SQUARE,OSWEGO,406036501,3,12022008,0.9081,HYDROCODONE BIT/ACETA 5MG/325MG USP,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
446,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,"CVS ALBANY, L.L.C.",VALLEY STREAM,NASSAU,591093201,3,9242007,2.6895,OXYCODONE.HCL/APAP 10MG/325MG TABS,OXYCODONE HYDROCHLORIDE,"Actavis Pharma, Inc."
447,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,"CVS ALBANY, L.L.C.",VALLEY STREAM,NASSAU,406051201,10,8122009,4.4825,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,OXYCODONE HYDROCHLORIDE,SpecGx LLC
448,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,"CVS ALBANY, L.L.C.",WEBSTER,MONROE,53746010901,3,5292012,0.9081,HYDROCODONE BIT./ACETAMINOPHEN TABS.,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Amneal Pharmaceuticals LLC
449,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,"CVS ALBANY, L.L.C.",AMITYVILLE,SUFFOLK,603499221,8,6022014,21.516,OXYCODONE HCL 30MG USP TABLETS,OXYCODONE HYDROCHLORIDE,Par Pharmaceutical
450,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,"CVS ALBANY, L.L.C.",COBLESKILL,SCHOHARIE,406036601,3,1312013,1.36215,HYDROCODONE BIT/ACETA 7.5MG/325MG US,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
451,AMERICAN SALES COMPANY,American Sales Company,BALTIMORE,MD,BALTIMORE,THE STOP & SHOP SPRMRKT CO,NEWBURGH,ORANGE,406036005,1,4012010,2.27025,HYDROCODO.BIT/APAP 7.5MG/750MG USP T,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
452,AMERICAN SALES COMPANY,American Sales Company,BALTIMORE,MD,BALTIMORE,THE STOP & SHOP SUPERMARKET,AMITYVILLE,SUFFOLK,591038705,1,10142013,2.27025,HYDROCODONE BITARTRATE 7.5MG/ACETAMI,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,"Actavis Pharma, Inc."
453,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,ASL PHARMACY CORP,EAST NORTHPORT,SUFFOLK,406052201,1,7122010,0.672375,OXYCODONE HCL/ACETAMINOPHEN 7.5MG/32,OXYCODONE HYDROCHLORIDE,SpecGx LLC
454,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,BARTH BARRY DONALD,RIVERHEAD,SUFFOLK,591085305,1,6232009,3.027,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,"Actavis Pharma, Inc."
455,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,DRUG MART TALLMAN INC,SUFFERN,ROCKLAND,59011010310,1,6092009,1.793,OXYCONTIN (OXYCODONE.HCL) CONTROLLED,OXYCODONE HYDROCHLORIDE,Purdue Pharma LP
456,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,FRANWIN PHARMACY,MINEOLA,NASSAU,60951071270,1,2252009,0.8965,ENDOCET - 10MG OXYCODONE.HCL/325MG A,OXYCODONE HYDROCHLORIDE,Par Pharmaceutical
457,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,TERRACE APOTHECARY,ISLIP TERRACE,SUFFOLK,60951070070,2,4112009,1.34475,ENDOCET - 7.5MG OXYCODONE.HCL/325MG,OXYCODONE HYDROCHLORIDE,Par Pharmaceutical
458,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,R & I RX CENTER INC,ARVERNE,QUEENS,603499221,1,7152011,2.6895,OXYCODONE HCL 30MG USP TABLETS,OXYCODONE HYDROCHLORIDE,Par Pharmaceutical
459,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,FSWVJ & Z PHARMACY INC,KINGS PARK,SUFFOLK,60951071270,3,2082007,2.6895,ENDOCET - 10MG OXYCODONE.HCL/325MG A,OXYCODONE HYDROCHLORIDE,Par Pharmaceutical
460,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,"58TH STREET PHARMACY, INC.",NEW YORK,NEW YORK,10702005601,2,2152011,1.793,OXYCODONE HCI 10MG TABLETS USP,OXYCODONE HYDROCHLORIDE,"KVK-Tech, Inc."
461,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,COLONIAL PHARMACY INC,BKLYN,KINGS,603388721,1,8092007,0.6054,"HYDROCODONE.BIT./ACET.,10MG & 325MG/",HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Par Pharmaceutical
462,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,HILL RX CORP,BROOKLYN,KINGS,591316801,1,8112006,0.45405,HYDROCODONE BIT. & IBUPROPHEN 7.5MG/,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,"Actavis Pharma, Inc."
463,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,JELUCA PHARMACY CORP,WHITE PLAINS,WESTCHESTER,60951071270,2,12222006,1.793,ENDOCET - 10MG OXYCODONE.HCL/325MG A,OXYCODONE HYDROCHLORIDE,Par Pharmaceutical
464,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,JND PHARMACY,HOPEWELL JUNCTION,DUTCHESS,10702005601,1,8012011,0.8965,OXYCODONE HCI 10MG TABLETS USP,OXYCODONE HYDROCHLORIDE,"KVK-Tech, Inc."
465,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,MBG PHARMACY CORP,BROOKLYN,KINGS,60951071270,4,5222007,3.586,ENDOCET - 10MG OXYCODONE.HCL/325MG A,OXYCODONE HYDROCHLORIDE,Par Pharmaceutical
466,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,MELBRAN DRUGS INC,NEW YORK,NEW YORK,406055201,3,2182011,1.34475,OXYCODONE HYDROCHLORIDE TABLETS 5MG,OXYCODONE HYDROCHLORIDE,SpecGx LLC
467,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,NU-EDGE PHARMACY INC,BROOKLYN,KINGS,603388321,1,12152009,0.45405,HYDROCOD.BIT 7.5 TAB,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Par Pharmaceutical
468,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,OUR REMEDIES PHARMACY INC,BROOKLYN,KINGS,60951071270,3,12172010,2.6895,ENDOCET - 10MG OXYCODONE.HCL/325MG A,OXYCODONE HYDROCHLORIDE,Par Pharmaceutical
469,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,"PORT EWEN PHARMACY, INC",PORT EWEN,ULSTER,591038801,1,12052007,0.15135,HYDROCODONE BITARTARATE.2.5MG & ACET,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,"Actavis Pharma, Inc."
470,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,RRS RX,NEW WINDSOR,ORANGE,53746020401,1,6112010,0.8965,OXYCODONE HCL/ACETAMINOPHEN TABS 10M,OXYCODONE HYDROCHLORIDE,Amneal Pharmaceuticals LLC
471,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,SAND LANE PHARMACY CORP,STATEN ISLAND,RICHMOND,406051205,1,2042010,2.24125,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,OXYCODONE HYDROCHLORIDE,SpecGx LLC
472,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,SMK PHARMACY CORP,ROCKAWAY BEACH,QUEENS,603499221,3,5172011,8.0685,OXYCODONE HCL 30MG USP TABLETS,OXYCODONE HYDROCHLORIDE,Par Pharmaceutical
473,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,VALUE DRUGS EAST,EASTCHESTER,WESTCHESTER,406055201,1,10292009,0.44825,OXYCODONE HYDROCHLORIDE TABLETS 5MG,OXYCODONE HYDROCHLORIDE,SpecGx LLC
474,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,VALUE DRUGS EAST,EASTCHESTER,WESTCHESTER,63481062770,1,10092009,0.224125,OXYCOD.HCL/APAP;2.5MG & 325MG/TAB;BO,OXYCODONE HYDROCHLORIDE,"Endo Pharmaceuticals, Inc."
475,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,DORVIT PHARMACY INC.,NEW YORK,NEW YORK,60951071270,9,7292011,8.0685,ENDOCET - 10MG OXYCODONE.HCL/325MG A,OXYCODONE HYDROCHLORIDE,Par Pharmaceutical
476,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,R.A. ELITE INC,FLUSHING,QUEENS,406036005,1,8172010,2.27025,HYDROCODO.BIT/APAP 7.5MG/750MG USP T,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
477,AMERICAN SALES COMPANY,American Sales Company,BALTIMORE,MD,BALTIMORE,THE STOP & SHOP SPRMRKT CO,NEWBURGH,ORANGE,591034905,1,11212013,1.5135,HYDROCODONE BIT 5MG/ACETAMINOPHEN 50,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,"Actavis Pharma, Inc."
478,AMERICAN SALES COMPANY,American Sales Company,BALTIMORE,MD,BALTIMORE,THE STOP & SHOP SUPERMARKET,SO SETAUCKET,SUFFOLK,406036201,1,4212011,0.6054,"HYDROCOD.BIT.& APAP,10MG/660MG/TAB",HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
479,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,C & D DRUG CORPORATION,FLUSHING,QUEENS,406035705,1,11022009,1.5135,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
480,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,SOUTHRIFTY DRUG INC,SOUTHAMPTON,SUFFOLK,64376064301,1,8102011,0.6054,HYDROCODONE BITARTRATE & ACETAMINOPH,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Par Pharmaceutical
481,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,"SHARON-LYNN PHARMACY INC, D/B/A DRUGTOWN",GLENDALE,QUEENS,603388621,1,12262008,0.6054,HYDROCODONE BITARTRATE AND ACETA 10M,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Par Pharmaceutical
482,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,"A & W PHARMACY, WILLIAM GITMAN",BROOKLYN,KINGS,603499221,1,11042008,2.6895,OXYCODONE HCL 30MG USP TABLETS,OXYCODONE HYDROCHLORIDE,Par Pharmaceutical
483,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,BAXTER'S HAVERSTRAW INC,WEST HAVERSTRAW,ROCKLAND,59011043010,1,5122011,2.6895,OXYCONTIN 30MG OXYCODONE HCL CR TABL,OXYCODONE HYDROCHLORIDE,Purdue Pharma LP
484,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,"B & H PHARMACY CORP, D/B/A DRUG USA PHARMACY",GREAT NECK,NASSAU,591316801,1,8112006,0.45405,HYDROCODONE BIT. & IBUPROPHEN 7.5MG/,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,"Actavis Pharma, Inc."
485,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,BRITE PHARMACY INC,JACKSON HEIGHTS,QUEENS,59011010710,1,3032008,7.172,OXYCONTIN - 80MG OXYCODONE.HCL CONTR,OXYCODONE HYDROCHLORIDE,Purdue Pharma LP
486,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,DERIS PHARMACY,BAYSIDE,QUEENS,59011010510,1,6232006,3.586,OXYCONTIN - 40MG OXYCODONE.HCL CONTR,OXYCODONE HYDROCHLORIDE,Purdue Pharma LP
487,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,DD PHARMACY,BRONX,BRONX,603389721,3,7092007,0.408645,HYDROCODONE BIT/IBUPROFEN 7.5MG/200M,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Par Pharmaceutical
488,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,DRUG RITE PHARMACY INC,BRONX,BRONX,59011010710,1,7252008,7.172,OXYCONTIN - 80MG OXYCODONE.HCL CONTR,OXYCODONE HYDROCHLORIDE,Purdue Pharma LP
489,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,"INSTITUTIONAL PHCY SERV, INC",RYE,WESTCHESTER,406051205,2,5142007,4.4825,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,OXYCODONE HYDROCHLORIDE,SpecGx LLC
490,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,JEFFERSON VALLEY PHARMACY,JEFFERSON VALLEY,WESTCHESTER,603389121,2,2242011,0.9081,HYDROCODONE BITARTRATE/ACETA 7.5MG/3,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Par Pharmaceutical
491,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,K DIAMOND PHARMACY,BROOKLYN,KINGS,60951071270,3,6162009,2.6895,ENDOCET - 10MG OXYCODONE.HCL/325MG A,OXYCODONE HYDROCHLORIDE,Par Pharmaceutical
492,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,KINGS GREENPOINT PHARMACY LLC,BROOKLYN,KINGS,406036005,1,10222008,2.27025,HYDROCODO.BIT/APAP 7.5MG/750MG USP T,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
493,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,MIDLAND PHARMACY & HEALTHCARE PRODUCTS INC,STATEN ISLAND,RICHMOND,59011081510,1,9212009,1.34475,OXYCONTIN 15MG CONTROLLED RELEASE OX,OXYCODONE HYDROCHLORIDE,Purdue Pharma LP
494,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,MERU PHARMACY INC,YONKERS,WESTCHESTER,54465029,1,1282009,2.24125,ROXICET - OXYCODONE.HCL & ACETA 5MG/,OXYCODONE HYDROCHLORIDE,West-Ward Pharmaceuticals Corp.
495,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,MOSUZ INC,BROOKLYN,KINGS,59011010710,3,5102007,21.516,OXYCONTIN - 80MG OXYCODONE.HCL CONTR,OXYCODONE HYDROCHLORIDE,Purdue Pharma LP
496,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,NY FIRST AVE CORPORATION,NEW YORK,NEW YORK,406035801,1,6242006,0.45405,HYDROCODONE BIT/ACETA 7.5MG/500MG US,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
497,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,QUEENS PHARMACY CORP,BROOKLYN,KINGS,59011010710,2,3312010,14.344,OXYCONTIN - 80MG OXYCODONE.HCL CONTR,OXYCODONE HYDROCHLORIDE,Purdue Pharma LP
498,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,RX CHOICE PHARMACY INC,BROOKLYN,KINGS,60951071270,6,3172010,5.379,ENDOCET - 10MG OXYCODONE.HCL/325MG A,OXYCODONE HYDROCHLORIDE,Par Pharmaceutical
499,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,SR AND AG CORPORATION,BROOKLYN,KINGS,406055201,1,7242006,0.44825,OXYCODONE HYDROCHLORIDE TABLETS 5MG,OXYCODONE HYDROCHLORIDE,SpecGx LLC
500,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,THIRD AVENUE LERMAN PHARMACEUTICS,NEW YORK,NEW YORK,59011010310,2,3042009,3.586,OXYCONTIN (OXYCODONE.HCL) CONTROLLED,OXYCODONE HYDROCHLORIDE,Purdue Pharma LP
501,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,VOLFI INC,BROOKLYN,KINGS,60951071270,7,3122009,6.2755,ENDOCET - 10MG OXYCODONE.HCL/325MG A,OXYCODONE HYDROCHLORIDE,Par Pharmaceutical
502,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,"WOODHAVEN BLVD PHARMACY, INC",REGO PARK,QUEENS,603499221,3,6052007,8.0685,OXYCODONE HCL 30MG USP TABLETS,OXYCODONE HYDROCHLORIDE,Par Pharmaceutical
503,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,NYCO CHEMISTS INC,BROOKLYN,KINGS,603499828,1,5132011,2.24125,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,OXYCODONE HYDROCHLORIDE,Par Pharmaceutical
504,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,VALUE DRUGS 9 INC.,BRIARCLIFF MANOR,WESTCHESTER,406036701,1,10202008,0.6054,HYDROCODONE BIT/ACETA 10MG/325MG USP,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
505,MCKESSON CORPORATION,McKesson Corporation,WEST SENECA,NY,ERIE,"RITE AID OF NEW YORK, INC.",BUFFALO,ERIE,406052301,1,11092011,0.8965,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,OXYCODONE HYDROCHLORIDE,SpecGx LLC
506,MCKESSON CORPORATION,McKesson Corporation,WEST SENECA,NY,ERIE,"RITE AID OF NEW YORK, INC.",MEDINA,ORLEANS,10702005601,5,5142012,4.4825,OXYCODONE HCI 10MG TABLETS USP,OXYCODONE HYDROCHLORIDE,"KVK-Tech, Inc."
507,MCKESSON CORPORATION,McKesson Corporation,WEST SENECA,NY,ERIE,"WEGMANS FOOD MARKETS, INC.",SYRACUSE,ONONDAGA,406035705,1,7272011,1.5135,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
508,MCKESSON CORPORATION,McKesson Corporation,WEST SENECA,NY,ERIE,"WEGMANS FOOD MARKETS, INC.",AUBURN,CAYUGA,53746010901,5,8212014,1.5135,HYDROCODONE BIT./ACETAMINOPHEN TABS.,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Amneal Pharmaceuticals LLC
509,MCKESSON CORPORATION,McKesson Corporation,WEST SENECA,NY,ERIE,"WEGMANS FOOD MARKETS, INC.",FAYETTEVILLE,ONONDAGA,59011042010,3,1312012,5.379,OXYCONTIN 20MG OXYCODONE HCL CR TABL,OXYCODONE HYDROCHLORIDE,Purdue Pharma LP
510,MCKESSON CORPORATION,McKesson Corporation,WEST SENECA,NY,ERIE,CLINTON PHARMACY SERVICES LLC,ROCHESTER,MONROE,60951071270,6,11032010,5.379,ENDOCET - 10MG OXYCODONE.HCL/325MG A,OXYCODONE HYDROCHLORIDE,Par Pharmaceutical
511,MCKESSON CORPORATION,McKesson Corporation,WEST SENECA,NY,ERIE,"KPH HEALTHCARE SERVICES, INC.",ELBRIDGE,ONONDAGA,591350301,2,8292006,7.172,OXYCODONE HCL 40MG TABS,OXYCODONE HYDROCHLORIDE,"Actavis Pharma, Inc."
512,MCKESSON CORPORATION,McKesson Corporation,WEST SENECA,NY,ERIE,"KPH HEALTHCARE SERVICES, INC.",LIVERPOOL,ONONDAGA,93002401,3,6192007,2.6895,OXYCODONE HYDROCHLORIDE EXTENDED REL,OXYCODONE HYDROCHLORIDE,"Teva Pharmaceuticals USA, Inc."
513,MCKESSON CORPORATION,McKesson Corporation,WEST SENECA,NY,ERIE,"KPH HEALTHCARE SERVICES, INC.",TRUMANSBURG,TOMPKINS,93003201,2,11152007,7.172,OXYCODONE HYDRCHLORIDE 40MG EXTENDED,OXYCODONE HYDROCHLORIDE,"Teva Pharmaceuticals USA, Inc."
514,MCKESSON CORPORATION,McKesson Corporation,WEST SENECA,NY,ERIE,ECKERD CORPORATION,YORKSHIRE,CATTARAUGUS,66479058110,1,9282007,1.34475,ROXICODONE (OXYCODONE HCL) 15MG TABS,OXYCODONE HYDROCHLORIDE,"Xanodyne Pharmaceuticals, Inc."
515,MCKESSON CORPORATION,McKesson Corporation,WEST SENECA,NY,ERIE,ECKERD CORPORATION,ALDEN,ERIE,43386035003,1,2272013,0.09081,HYDROCODONE BIT/HOMATROPINE METHYLBR,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,"Lupin Pharmaceuticals,Inc."
516,MCKESSON CORPORATION,McKesson Corporation,WEST SENECA,NY,ERIE,ECKERD CORPORATION,ENDWELL,BROOME,64376064801,2,1022013,0.6054,HYDROCODONE BIT & ACETAMINOPHEN 5MG/,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Par Pharmaceutical
517,MCKESSON CORPORATION,McKesson Corporation,WEST SENECA,NY,ERIE,ECKERD CORPORATION,NORTH TONAWANDA,NIAGARA,59011042010,2,1132012,3.586,OXYCONTIN 20MG OXYCODONE HCL CR TABL,OXYCODONE HYDROCHLORIDE,Purdue Pharma LP
518,MCKESSON CORPORATION,McKesson Corporation,WEST SENECA,NY,ERIE,RX CITY PHARMACY INC,AUBURN,CAYUGA,591320201,4,2072012,1.2108,HYDROCODONE BITARTRATE AND ACETA 5MG,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,"Actavis Pharma, Inc."
519,MCKESSON CORPORATION,McKesson Corporation,WEST SENECA,NY,ERIE,"TOPS MARKETS, LLC",BATAVIA,GENESEE,406036701,2,8072009,1.2108,HYDROCODONE BIT/ACETA 10MG/325MG USP,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
520,MCKESSON CORPORATION,McKesson Corporation,WEST SENECA,NY,ERIE,TOPS MARKETS,GENEVA,ONTARIO,59011010710,1,5282009,7.172,OXYCONTIN - 80MG OXYCODONE.HCL CONTR,OXYCODONE HYDROCHLORIDE,Purdue Pharma LP
521,MCKESSON CORPORATION,McKesson Corporation,WEST SENECA,NY,ERIE,TOPS MARKETS,HAMLIN,MONROE,406055201,1,1122012,0.44825,OXYCODONE HYDROCHLORIDE TABLETS 5MG,OXYCODONE HYDROCHLORIDE,SpecGx LLC
522,MCKESSON CORPORATION,McKesson Corporation,WEST SENECA,NY,ERIE,TOPS MARKETS,CHEEKTOWAGA,ERIE,406035805,1,8112008,2.27025,HYDROCODONE BIT/ACETA 7.5MG/500MG US,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
523,MCKESSON CORPORATION,McKesson Corporation,WEST SENECA,NY,ERIE,TOPS MARKETS,MEDINA,ORLEANS,406035801,4,8312009,1.8162,HYDROCODONE BIT/ACETA 7.5MG/500MG US,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
524,MCKESSON CORPORATION,McKesson Corporation,WEST SENECA,NY,ERIE,TOPS MARKETS,ITHACA,TOMPKINS,406035705,1,9292008,1.5135,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
525,MCKESSON CORPORATION,McKesson Corporation,WEST SENECA,NY,ERIE,"WEGMANS FOOD MARKETS, INC.",BLASDELL,ERIE,406036301,3,1202012,1.8162,HYDROCODONE BIT/ACETA 10MG/500MG USP,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
526,MCKESSON CORPORATION,McKesson Corporation,WEST SENECA,NY,ERIE,"WEGMANS FOOD MARKETS, INC.",NEWARK,WAYNE,406051201,1,11192010,0.44825,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,OXYCODONE HYDROCHLORIDE,SpecGx LLC
527,ROCHESTER DRUG CO-OPERATIVE INC,Rochester Drug Co-Operative Inc,ROCHESTER,NY,MONROE,BANDSTAND CORPORATION,BROOKLYN,KINGS,591038705,1,6172012,2.27025,HYDROCODONE BITARTRATE 7.5MG/ACETAMI,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,"Actavis Pharma, Inc."
528,ROCHESTER DRUG CO-OPERATIVE INC,Rochester Drug Co-Operative Inc,ROCHESTER,NY,MONROE,JOHNSON'S VILLAGE PHCY INC,MAYVILLE,CHAUTAUQUA,591085305,1,1132011,3.027,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,"Actavis Pharma, Inc."
529,ROCHESTER DRUG CO-OPERATIVE INC,Rochester Drug Co-Operative Inc,ROCHESTER,NY,MONROE,LARWOOD PHARMACY INC,EAST AURORA,ERIE,603388832,1,6212007,6.054,HYDROCODONE.BIT & ACETA  10MG & 500M,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Par Pharmaceutical
530,ROCHESTER DRUG CO-OPERATIVE INC,Rochester Drug Co-Operative Inc,ROCHESTER,NY,MONROE,MAPLE CITY PHARMACY,HORNELL,STEUBEN,603388621,2,6152009,1.2108,HYDROCODONE BITARTRATE AND ACETA 10M,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Par Pharmaceutical
531,ROCHESTER DRUG CO-OPERATIVE INC,Rochester Drug Co-Operative Inc,ROCHESTER,NY,MONROE,COLONIAL LTC PHARMACY,WHITESBORO,ONEIDA,603389121,5,1242014,2.27025,HYDROCODONE BITARTRATE/ACETA 7.5MG/3,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Par Pharmaceutical
532,ROCHESTER DRUG CO-OPERATIVE INC,Rochester Drug Co-Operative Inc,ROCHESTER,NY,MONROE,THE MODERN CHEMIST LLC,BROOKLYN,KINGS,406036001,2,3192013,0.9081,HYDROCODO.BIT/APAP 7.5MG/750MG USP T,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
